bitcoin 	Internet archive continues to accept and expand accepting crypto for donations (now it's taking BTC, BCH, ZEC, ETH). Donation link here: https:// archive.org/donate/bitcoin .php … https:// twitter.com/internetarchiv e/status/959640651024314368 …	VitalikButerin	1804	542	1517901966	960776599795879936	https://twitter.com/VitalikButerin/status/960776599795879936			
	Brian is a Russian spy.	SatoshiLite	19	3	1517901241	960773558254288901	https://twitter.com/SatoshiLite/status/960773558254288901			
	My sell didn't affect the price. If I announced the sell beforehand, that would have crashed the market because people were afraid of me crashing it. Does that make sense?	SatoshiLite	42	2	1517900964	960772395387645952	https://twitter.com/SatoshiLite/status/960772395387645952			
	It's correlated, not necessarily in the short term.	SatoshiLite	7	1	1517899259	960765245894508544	https://twitter.com/SatoshiLite/status/960765245894508544			
	Got it. You won't see my tweets anymore.	SatoshiLite	4	1	1517899227	960765112595267584	https://twitter.com/SatoshiLite/status/960765112595267584			
	Mass adoption won't happen for years. This year, I think there will be a lot of adoption, but not moon yet.	SatoshiLite	71	6	1517899180	960764915257503744	https://twitter.com/SatoshiLite/status/960764915257503744			
	Yeah, just don't blink.	SatoshiLite	27	2	1517897776	960759027402653696	https://twitter.com/SatoshiLite/status/960759027402653696			
	You are using LTC more than people who speculate and don't use it. For that I thank you. No, I am not sarcastic. It's most important to actually use the coin.	SatoshiLite	25	2	1517896811	960754979123310592	https://twitter.com/SatoshiLite/status/960754979123310592			
	Rainy with chances of sunshine.	SatoshiLite	11	2	1517896667	960754375697227776	https://twitter.com/SatoshiLite/status/960754375697227776			
	Depends on how this tether situation shake out. That started the fear and it snowballed. If Tether turns out to be legit, then we will climb out of this, but it might take some time. But I wouldn't be surprised it it took 3 years. MtGox bear market took 3 years to recover.	SatoshiLite	46	15	1517896519	960753754755629057	https://twitter.com/SatoshiLite/status/960753754755629057			
	Hindsight is 20/20. But LTC and BTC has always come back to ATH eventually. If you don't sell, you haven't lost anything.	SatoshiLite	62	14	1517896400	960753254467432449	https://twitter.com/SatoshiLite/status/960753254467432449			
	How would I know? Lol.	SatoshiLite	59	3	1517894438	960745023603073024	https://twitter.com/SatoshiLite/status/960745023603073024			
	Excited about it.	SatoshiLite	43	1	1517894043	960743367842807809	https://twitter.com/SatoshiLite/status/960743367842807809			
	For me, 2018 will be best year in terms of adoption. Price is determined by market and not necessarily correlated with adoption in the short term.	SatoshiLite	217	36	1517893976	960743089005473792	https://twitter.com/SatoshiLite/status/960743089005473792			
	What truth? Donating is also selling	SatoshiLite	71	2	1517892301	960736063860785152	https://twitter.com/SatoshiLite/status/960736063860785152			
	Hard to time that.	SatoshiLite	70	3	1517890580	960728845056790528	https://twitter.com/SatoshiLite/status/960728845056790528			
	Sell at the top, not the bottom.	SatoshiLite	219	8	1517890460	960728341836791808	https://twitter.com/SatoshiLite/status/960728341836791808			
	I also cashed out when LTC was $0.07. go figure.	SatoshiLite	181	5	1517890390	960728047715475456	https://twitter.com/SatoshiLite/status/960728047715475456			
	You think I was the one that caused the whole market to crash 70%?	SatoshiLite	119	4	1517890328	960727787362381824	https://twitter.com/SatoshiLite/status/960727787362381824			
	Conflict of interest will always exist while I'm active on Twitter and leading this project.	SatoshiLite	3	1	1517890246	960727441055481857	https://twitter.com/SatoshiLite/status/960727441055481857			
	Now you see how volatile this market is. I wasn't predicting that LTC will get to $20. I was saying that I've seen MANY 90% drops from ATH in BTC and LTC. Those that can withstand such a drop without flinching are the ones with lambos eventually. The others pay for these lambos. https:// twitter.com/SatoshiLite/st atus/940353265585160192 …	SatoshiLite	6044	1818	1517890129	960726952364539904	https://twitter.com/SatoshiLite/status/960726952364539904			
	Because silver dust is even cheaper to send. Check out my pinned tweet for my thoughts.	SatoshiLite	4	1	1517885802	960708802457710592	https://twitter.com/SatoshiLite/status/960708802457710592			
	Nope. You can ask them about it. :)	SatoshiLite	7	1	1517885430	960707244089229313	https://twitter.com/SatoshiLite/status/960707244089229313			
	Selling your neighbors' organs is not nice. Your own organs are fair game!	SatoshiLite	7	1	1517885416	960707185637449728	https://twitter.com/SatoshiLite/status/960707185637449728			
	Should be very simple.	SatoshiLite	5	1	1517885267	960706557729112064	https://twitter.com/SatoshiLite/status/960706557729112064			
	Sure, LTC will follow BTC for the most part.	SatoshiLite	8	1	1517885233	960706417442172928	https://twitter.com/SatoshiLite/status/960706417442172928			
bitcoin 	Scaling is but one of many:: https:// bitcoincore.org/en/2016/01/26/ segwit-benefits/ …	SatoshiLite	7	1	1517884919	960705101416431616	https://twitter.com/SatoshiLite/status/960705101416431616			
	I think it will take a few more months of consolidation before the next move up. This is a good price to get in IMO.	SatoshiLite	25	9	1517884779	960704514146709504	https://twitter.com/SatoshiLite/status/960704514146709504			
	Bad joke. Maybe Dumb. Maybe Childish. Maybe Unethical. Huh?	SatoshiLite	7	1	1517884566	960703621284286464	https://twitter.com/SatoshiLite/status/960703621284286464			
	haha	SatoshiLite	7	2	1517884458	960703167594864640	https://twitter.com/SatoshiLite/status/960703167594864640			
litecoin 	"There might be a confusion between ""3"" addresses and ""M"" addresses. You may need to convert the address: https:// litecoin-project.github.io/p2sh-convert/"	SatoshiLite	8	3	1517878487	960678121832787968	https://twitter.com/SatoshiLite/status/960678121832787968			
	SegWit uses a different address. User doesn't have to worry about it.	SatoshiLite	20	3	1517878356	960677572370550784	https://twitter.com/SatoshiLite/status/960677572370550784			
litecoin 	Nice! Hopefully they will turn on SegWit for Litecoin also. Litecoin doesn't have a capacity constraint yet, but it doesn't hurt and transaction fees will be lower when sending from a SegWit address. https:// twitter.com/coinbase/statu s/960656993122844673 …	SatoshiLite	2186	533	1517877773	960675129259773952	https://twitter.com/SatoshiLite/status/960675129259773952			
	Click the link about it	SatoshiLite	4	1	1517876697	960670613932163072	https://twitter.com/SatoshiLite/status/960670613932163072			
	I like litoshi	SatoshiLite	7	2	1517871892	960650459177365504	https://twitter.com/SatoshiLite/status/960650459177365504			
	It is only 2 lines, but we are just bad developers. :D	SatoshiLite	41	1	1517871841	960650247625097216	https://twitter.com/SatoshiLite/status/960650247625097216			
	This is some Star Wars sh-t! https:// twitter.com/tictoc/status/ 960980540835770368 …	officialmcafee	3114	590	1517955135	960999608292990976	https://twitter.com/officialmcafee/status/960999608292990976			
	Thanks for the compliment	officialmcafee	22	3	1517931730	960901441404600322	https://twitter.com/officialmcafee/status/960901441404600322			
	Glad I could help	officialmcafee	19	2	1517931702	960901320189280256	https://twitter.com/officialmcafee/status/960901320189280256			
	We'll said	officialmcafee	11	1	1517931354	960899863465558016	https://twitter.com/officialmcafee/status/960899863465558016			
	Yes!!	officialmcafee	11	0	1517931335	960899783945842690	https://twitter.com/officialmcafee/status/960899783945842690			
	Absolutely	officialmcafee	5	2	1517931317	960899708553252864	https://twitter.com/officialmcafee/status/960899708553252864			
	Word!	officialmcafee	9	1	1517931301	960899641624625153	https://twitter.com/officialmcafee/status/960899641624625153			
	It pops back up with a slightly different name every time	officialmcafee	6	2	1517931198	960899209305186304	https://twitter.com/officialmcafee/status/960899209305186304			
	We'll see	officialmcafee	2	1	1517931150	960899007550812161	https://twitter.com/officialmcafee/status/960899007550812161			
	No	officialmcafee	4	0	1517931121	960898885286793216	https://twitter.com/officialmcafee/status/960898885286793216			
	Ha	officialmcafee	1	0	1517931101	960898802336129025	https://twitter.com/officialmcafee/status/960898802336129025			
	Thanks	officialmcafee	3	0	1517931073	960898682550923265	https://twitter.com/officialmcafee/status/960898682550923265			
	Done	officialmcafee	9	0	1517931038	960898538656985089	https://twitter.com/officialmcafee/status/960898538656985089			
	Welcome	officialmcafee	1	0	1517931000	960898378065498112	https://twitter.com/officialmcafee/status/960898378065498112			
	:)	officialmcafee	1	0	1517930988	960898325393293312	https://twitter.com/officialmcafee/status/960898325393293312			
	Lmfao	officialmcafee	8	0	1517930971	960898256766144513	https://twitter.com/officialmcafee/status/960898256766144513			
	Fake	officialmcafee	2	1	1517930956	960898194015178752	https://twitter.com/officialmcafee/status/960898194015178752			
	Greetings my friend	officialmcafee	4	0	1517930945	960898148934868992	https://twitter.com/officialmcafee/status/960898148934868992			
	Fake	officialmcafee	7	2	1517930894	960897934261923841	https://twitter.com/officialmcafee/status/960897934261923841			
	And me	officialmcafee	3	0	1517930777	960897442639175682	https://twitter.com/officialmcafee/status/960897442639175682			
	No shit!!!	officialmcafee	24	0	1517930748	960897318764646400	https://twitter.com/officialmcafee/status/960897318764646400			
	Me too	officialmcafee	2	0	1517930390	960895819024142337	https://twitter.com/officialmcafee/status/960895819024142337			
	Yep	officialmcafee	1	0	1517930378	960895767992061954	https://twitter.com/officialmcafee/status/960895767992061954			
	Imposters	officialmcafee	1	1	1517930368	960895724996169730	https://twitter.com/officialmcafee/status/960895724996169730			
	I thought so	officialmcafee	4	0	1517930349	960895645824552965	https://twitter.com/officialmcafee/status/960895645824552965			
	It is	officialmcafee	4	0	1517930314	960895500047257601	https://twitter.com/officialmcafee/status/960895500047257601			
	Imposters	officialmcafee	1	1	1517930298	960895431357227013	https://twitter.com/officialmcafee/status/960895431357227013			
	Not usually	officialmcafee	2	0	1517930174	960894914367311872	https://twitter.com/officialmcafee/status/960894914367311872			
	:)	officialmcafee	2	0	1517930152	960894822331674624	https://twitter.com/officialmcafee/status/960894822331674624			
	Thanks	officialmcafee	2	0	1517930134	960894746683207680	https://twitter.com/officialmcafee/status/960894746683207680			
	:)	officialmcafee	4	0	1517930107	960894630266114048	https://twitter.com/officialmcafee/status/960894630266114048			
	Done	officialmcafee	7	0	1517930084	960894534208114688	https://twitter.com/officialmcafee/status/960894534208114688			
	Nope	officialmcafee	19	0	1517930070	960894477425631232	https://twitter.com/officialmcafee/status/960894477425631232			
	Imposter	officialmcafee	2	1	1517930055	960894412296478723	https://twitter.com/officialmcafee/status/960894412296478723			
	Me too	officialmcafee	4	0	1517930043	960894364078759936	https://twitter.com/officialmcafee/status/960894364078759936			
	:)	officialmcafee	3	0	1517930035	960894329144467461	https://twitter.com/officialmcafee/status/960894329144467461			
	It gravitates my way	officialmcafee	15	0	1517930018	960894258034114560	https://twitter.com/officialmcafee/status/960894258034114560			
	Of course. An attentive lover	officialmcafee	3	0	1517929987	960894126928613377	https://twitter.com/officialmcafee/status/960894126928613377			
	Looks like it doesn't it	officialmcafee	2	0	1517929961	960894018296205312	https://twitter.com/officialmcafee/status/960894018296205312			
	My point exactly	officialmcafee	9	0	1517929934	960893905192542210	https://twitter.com/officialmcafee/status/960893905192542210			
	It may just be lust though.	officialmcafee	5	0	1517929902	960893772946165760	https://twitter.com/officialmcafee/status/960893772946165760			
	:)	officialmcafee	5	0	1517929879	960893674740699137	https://twitter.com/officialmcafee/status/960893674740699137			
	:)	officialmcafee	5	0	1517929860	960893597640994818	https://twitter.com/officialmcafee/status/960893597640994818			
	Maybe	officialmcafee	11	0	1517929833	960893482041790466	https://twitter.com/officialmcafee/status/960893482041790466			
	LMFAO	officialmcafee	6	0	1517929820	960893429017391104	https://twitter.com/officialmcafee/status/960893429017391104			
	Agreed	officialmcafee	2	0	1517929794	960893318782648323	https://twitter.com/officialmcafee/status/960893318782648323			
	Lol	officialmcafee	7	0	1517929782	960893270351138822	https://twitter.com/officialmcafee/status/960893270351138822			
	:)	officialmcafee	5	0	1517929773	960893230467506178	https://twitter.com/officialmcafee/status/960893230467506178			
	Yes	officialmcafee	2	0	1517929759	960893171315150850	https://twitter.com/officialmcafee/status/960893171315150850			
	Done	officialmcafee	5	0	1517929751	960893137131622401	https://twitter.com/officialmcafee/status/960893137131622401			
	A statue I think	officialmcafee	22	0	1517929730	960893051878236160	https://twitter.com/officialmcafee/status/960893051878236160			
	Will do	officialmcafee	4	0	1517929705	960892945833648128	https://twitter.com/officialmcafee/status/960892945833648128			
	Did you ever doubt it?	officialmcafee	14	0	1517929688	960892876220755974	https://twitter.com/officialmcafee/status/960892876220755974			
	:)	officialmcafee	2	0	1517929671	960892802627440640	https://twitter.com/officialmcafee/status/960892802627440640			
	Don't even try	officialmcafee	2	1	1517929661	960892762668392449	https://twitter.com/officialmcafee/status/960892762668392449			
	Yes. But I couldn't help myself.	officialmcafee	6	0	1517929647	960892703906070528	https://twitter.com/officialmcafee/status/960892703906070528			
	Imposter	officialmcafee	5	0	1517929623	960892603658096640	https://twitter.com/officialmcafee/status/960892603658096640			
	:)	officialmcafee	1	0	1517929612	960892555016769537	https://twitter.com/officialmcafee/status/960892555016769537			
	:)	officialmcafee	1	0	1517929604	960892521915322369	https://twitter.com/officialmcafee/status/960892521915322369			
	Lol	officialmcafee	1	0	1517929591	960892467116675072	https://twitter.com/officialmcafee/status/960892467116675072			
	Not in my experience	officialmcafee	5	0	1517929577	960892408211951616	https://twitter.com/officialmcafee/status/960892408211951616			
	I'm taking my own advice and relaxing for a while. Been perusing Australian websites. Found this gem: pic.twitter.com/9uDqd6wn8g	officialmcafee	2982	518	1517929504	960892101885034506	https://twitter.com/officialmcafee/status/960892101885034506			
	Welcome	officialmcafee	6	1	1517926029	960877527815290880	https://twitter.com/officialmcafee/status/960877527815290880			
	It's a scam. Click his page.	officialmcafee	10	0	1517926007	960877437281292289	https://twitter.com/officialmcafee/status/960877437281292289			
	Thank you my friend.	officialmcafee	4	0	1517925894	960876962288951297	https://twitter.com/officialmcafee/status/960876962288951297			
	Weird huh?	officialmcafee	9	0	1517925874	960876876368699393	https://twitter.com/officialmcafee/status/960876876368699393			
	Love it.	officialmcafee	3	0	1517925851	960876780893634561	https://twitter.com/officialmcafee/status/960876780893634561			
	Me too!	officialmcafee	7	0	1517925830	960876691542413312	https://twitter.com/officialmcafee/status/960876691542413312			
	I think so. Considering it myself	officialmcafee	2	0	1517925805	960876587196518400	https://twitter.com/officialmcafee/status/960876587196518400			
	I hope not too many	officialmcafee	1	0	1517925772	960876450168606720	https://twitter.com/officialmcafee/status/960876450168606720			
	Ha	officialmcafee	1	0	1517925750	960876355431911424	https://twitter.com/officialmcafee/status/960876355431911424			
	Apparently not	officialmcafee	5	0	1517925737	960876302986285056	https://twitter.com/officialmcafee/status/960876302986285056			
	Ok	officialmcafee	0	0	1517925717	960876217753796608	https://twitter.com/officialmcafee/status/960876217753796608			
	:)	officialmcafee	0	0	1517925705	960876167753551872	https://twitter.com/officialmcafee/status/960876167753551872			
	I should charge then?	officialmcafee	5	0	1517925693	960876118084669445	https://twitter.com/officialmcafee/status/960876118084669445			
	The good and the bad	officialmcafee	3	0	1517925673	960876033892339713	https://twitter.com/officialmcafee/status/960876033892339713			
	That's what I'm afraid of:)	officialmcafee	6	0	1517925649	960875932373397505	https://twitter.com/officialmcafee/status/960875932373397505			
	:)	officialmcafee	2	0	1517925625	960875833312325632	https://twitter.com/officialmcafee/status/960875833312325632			
	Same	officialmcafee	1	0	1517925611	960875774306930688	https://twitter.com/officialmcafee/status/960875774306930688			
	Apparently	officialmcafee	2	0	1517925602	960875738701484037	https://twitter.com/officialmcafee/status/960875738701484037			
